line_id,count,target,shift
Floor-5-Wing-South-Line-3,1844,2000,C
Floor-3-Wing-North-Line-5,497,500,A
Floor-2-Wing-South-Line-2,1866,2000,C
Floor-5-Wing-North-Line-1,1177,1200,B
Floor-3-Wing-South-Line-4,1966,2000,C
Floor-3-Wing-North-Line-2,1413,1500,A
Floor-2-Wing-South-Line-4,496,500,B
Floor-4-Wing-North-Line-5,773,800,A
Floor-2-Wing-South-Line-5,1012,1200,C
Floor-3-Wing-South-Line-3,1254,1500,A
Floor-3-Wing-North-Line-5,1191,1500,B
Floor-1-Wing-South-Line-5,757,800,B
Floor-2-Wing-South-Line-4,1161,1200,C
Floor-1-Wing-North-Line-2,693,800,A
Floor-1-Wing-North-Line-1,735,800,A
Floor-1-Wing-North-Line-4,971,1200,B
Floor-1-Wing-South-Line-5,502,500,A
Floor-5-Wing-South-Line-1,1044,1200,B
Floor-4-Wing-South-Line-3,751,800,B
Floor-4-Wing-South-Line-5,1183,1200,C
Floor-4-Wing-South-Line-3,1803,2000,B
Floor-2-Wing-South-Line-2,440,500,C
Floor-1-Wing-South-Line-5,631,800,B
Floor-3-Wing-North-Line-1,1027,1200,C
Floor-3-Wing-South-Line-5,405,500,C
Floor-2-Wing-North-Line-4,405,500,C
Floor-4-Wing-North-Line-3,448,500,B
Floor-1-Wing-South-Line-3,805,800,C
Floor-4-Wing-North-Line-3,440,500,C
Floor-2-Wing-South-Line-5,1919,2000,B
Floor-1-Wing-North-Line-5,1858,2000,A
Floor-4-Wing-South-Line-1,765,800,C
Floor-5-Wing-South-Line-2,1996,2000,C
Floor-5-Wing-North-Line-2,754,800,A
Floor-5-Wing-South-Line-4,1914,2000,B
Floor-5-Wing-South-Line-5,762,800,A
Floor-1-Wing-South-Line-2,959,1200,B
Floor-5-Wing-North-Line-5,1417,1500,C
Floor-3-Wing-South-Line-5,1777,2000,A
Floor-4-Wing-South-Line-4,1477,1500,B
Floor-1-Wing-South-Line-1,1299,1500,C
Floor-5-Wing-South-Line-3,1562,2000,B
Floor-1-Wing-North-Line-2,444,500,A
Floor-1-Wing-North-Line-4,1146,1200,B
Floor-5-Wing-North-Line-1,462,500,A
Floor-2-Wing-South-Line-1,1150,1200,A
Floor-2-Wing-North-Line-2,744,800,C
Floor-1-Wing-South-Line-2,978,1200,B
Floor-4-Wing-South-Line-3,1213,1200,A
Floor-5-Wing-South-Line-1,1799,2000,A
Floor-5-Wing-North-Line-3,1412,1500,B
Floor-3-Wing-North-Line-5,764,800,B
Floor-5-Wing-South-Line-1,1525,1500,C
Floor-4-Wing-North-Line-5,752,800,B
Floor-2-Wing-North-Line-2,421,500,C
Floor-3-Wing-North-Line-1,1203,1500,C
Floor-3-Wing-South-Line-5,420,500,B
Floor-4-Wing-North-Line-3,1455,1500,B
Floor-1-Wing-North-Line-1,1277,1500,C
Floor-5-Wing-North-Line-5,1299,1500,C
Floor-5-Wing-South-Line-5,1396,1500,C
Floor-2-Wing-North-Line-3,1209,1500,A
Floor-1-Wing-South-Line-5,1147,1200,A
Floor-2-Wing-South-Line-1,1322,1500,B
Floor-1-Wing-South-Line-3,1190,1200,B
Floor-4-Wing-South-Line-4,400,500,C
Floor-5-Wing-South-Line-4,1231,1500,B
Floor-2-Wing-North-Line-5,436,500,B
Floor-3-Wing-South-Line-3,1066,1200,B
Floor-3-Wing-South-Line-1,502,500,B
Floor-1-Wing-North-Line-5,1529,1500,A
Floor-5-Wing-South-Line-2,810,800,A
Floor-4-Wing-South-Line-5,794,800,A
Floor-4-Wing-South-Line-4,433,500,C
Floor-3-Wing-North-Line-4,464,500,A
Floor-2-Wing-North-Line-3,2028,2000,B
Floor-4-Wing-South-Line-1,1091,1200,C
Floor-3-Wing-South-Line-2,489,500,B
Floor-2-Wing-South-Line-4,1328,1500,A
Floor-4-Wing-South-Line-3,1335,1500,B
Floor-4-Wing-South-Line-1,980,1200,C
Floor-1-Wing-South-Line-5,1190,1500,A
Floor-2-Wing-South-Line-4,728,800,B
Floor-2-Wing-South-Line-2,1041,1200,B
Floor-5-Wing-South-Line-2,1130,1200,C
Floor-1-Wing-North-Line-4,1130,1200,B
Floor-5-Wing-North-Line-3,765,800,B
Floor-2-Wing-North-Line-1,632,800,C
Floor-4-Wing-North-Line-1,1004,1200,A
Floor-4-Wing-North-Line-2,700,800,C
Floor-1-Wing-South-Line-3,1937,2000,B
Floor-3-Wing-South-Line-5,1524,1500,A
Floor-1-Wing-South-Line-5,421,500,C
Floor-2-Wing-South-Line-3,1579,2000,A
Floor-1-Wing-South-Line-2,397,500,C
Floor-1-Wing-North-Line-2,1208,1200,C
Floor-4-Wing-South-Line-5,1240,1500,C
Floor-3-Wing-North-Line-2,785,800,B
Floor-5-Wing-South-Line-1,759,800,C
Floor-3-Wing-South-Line-1,972,1200,C
Floor-5-Wing-South-Line-1,964,1200,A
Floor-1-Wing-South-Line-1,2015,2000,A
Floor-5-Wing-South-Line-1,800,800,C
Floor-5-Wing-North-Line-1,663,800,B
Floor-1-Wing-South-Line-4,410,500,B
Floor-3-Wing-North-Line-5,1866,2000,A
Floor-3-Wing-North-Line-1,1972,2000,B
Floor-2-Wing-North-Line-4,700,800,A
Floor-4-Wing-North-Line-1,1066,1200,B
Floor-4-Wing-North-Line-3,973,1200,A
Floor-3-Wing-North-Line-4,1710,2000,A
Floor-4-Wing-North-Line-5,1463,1500,B
Floor-2-Wing-North-Line-2,1342,1500,B
Floor-5-Wing-North-Line-4,1711,2000,C
Floor-3-Wing-South-Line-2,415,500,B
Floor-3-Wing-South-Line-5,971,1200,A
Floor-1-Wing-North-Line-2,1607,2000,C
Floor-2-Wing-North-Line-5,1208,1200,A
Floor-5-Wing-North-Line-3,1211,1200,C
Floor-5-Wing-South-Line-3,1596,2000,A
Floor-5-Wing-North-Line-3,2030,2000,C
Floor-3-Wing-South-Line-2,1226,1500,C
Floor-2-Wing-North-Line-4,1079,1200,A
Floor-5-Wing-North-Line-3,1773,2000,B
Floor-4-Wing-South-Line-3,472,500,A
Floor-3-Wing-North-Line-1,409,500,B
Floor-5-Wing-South-Line-1,1426,1500,A
Floor-1-Wing-North-Line-1,1065,1200,A
Floor-3-Wing-North-Line-4,425,500,A
Floor-3-Wing-South-Line-1,987,1200,B
Floor-4-Wing-North-Line-2,806,800,A
Floor-2-Wing-South-Line-4,464,500,A
Floor-2-Wing-North-Line-1,390,500,C
Floor-3-Wing-South-Line-4,1386,1500,A
Floor-3-Wing-South-Line-2,508,500,A
Floor-2-Wing-North-Line-3,1766,2000,A
Floor-2-Wing-North-Line-1,1177,1200,B
Floor-5-Wing-South-Line-5,1596,2000,C
Floor-2-Wing-South-Line-5,1221,1200,B
Floor-3-Wing-North-Line-4,1685,2000,A
Floor-4-Wing-South-Line-5,1871,2000,A
Floor-1-Wing-North-Line-2,650,800,C
Floor-1-Wing-South-Line-3,1608,2000,A
Floor-1-Wing-South-Line-1,721,800,A
Floor-4-Wing-North-Line-1,402,500,B
Floor-5-Wing-South-Line-5,796,800,C
Floor-4-Wing-North-Line-1,509,500,A
Floor-3-Wing-South-Line-2,1136,1200,A
Floor-2-Wing-North-Line-1,1853,2000,C
Floor-4-Wing-South-Line-3,762,800,A
Floor-3-Wing-South-Line-3,704,800,C
Floor-2-Wing-North-Line-3,460,500,C
Floor-1-Wing-North-Line-1,2019,2000,C
Floor-4-Wing-North-Line-5,1436,1500,C
Floor-1-Wing-North-Line-4,1173,1200,C
Floor-3-Wing-South-Line-5,414,500,C
Floor-4-Wing-South-Line-5,475,500,C
Floor-2-Wing-North-Line-4,434,500,A
Floor-3-Wing-South-Line-2,1433,1500,A
Floor-2-Wing-North-Line-1,391,500,C
Floor-2-Wing-South-Line-4,1169,1200,C
Floor-3-Wing-North-Line-3,1239,1500,A
Floor-2-Wing-South-Line-4,1592,2000,B
Floor-5-Wing-South-Line-3,441,500,B
Floor-5-Wing-North-Line-1,1115,1200,A
Floor-1-Wing-South-Line-4,1053,1200,A
Floor-1-Wing-South-Line-3,940,1200,B
Floor-1-Wing-North-Line-5,1041,1200,B
Floor-5-Wing-North-Line-5,728,800,A
Floor-5-Wing-South-Line-1,1459,1500,A
Floor-3-Wing-North-Line-2,769,800,A
Floor-2-Wing-South-Line-5,460,500,B
Floor-1-Wing-South-Line-3,1125,1200,A
Floor-3-Wing-North-Line-5,462,500,C
Floor-4-Wing-North-Line-2,1527,1500,C
Floor-5-Wing-South-Line-5,1458,1500,C
Floor-3-Wing-North-Line-4,1191,1500,A
Floor-3-Wing-North-Line-2,452,500,C
Floor-1-Wing-South-Line-1,2000,2000,B
Floor-4-Wing-North-Line-1,433,500,A
Floor-3-Wing-North-Line-4,703,800,B
Floor-3-Wing-North-Line-5,1843,2000,A
Floor-3-Wing-South-Line-2,1313,1500,A
Floor-1-Wing-North-Line-2,1267,1500,C
Floor-4-Wing-North-Line-1,1108,1200,C
Floor-2-Wing-South-Line-1,464,500,A
Floor-2-Wing-North-Line-4,447,500,A
Floor-5-Wing-North-Line-4,1515,1500,B
Floor-4-Wing-North-Line-2,976,1200,B
Floor-4-Wing-South-Line-4,998,1200,B
Floor-2-Wing-South-Line-5,1220,1500,A
Floor-2-Wing-South-Line-5,1470,1500,C
Floor-4-Wing-South-Line-4,689,800,A
Floor-1-Wing-North-Line-1,1181,1200,C
Floor-1-Wing-South-Line-2,1448,1500,C
Floor-3-Wing-South-Line-3,1859,2000,C
Floor-5-Wing-South-Line-5,1471,1500,C
Floor-3-Wing-North-Line-2,399,500,A
Floor-2-Wing-North-Line-3,1107,1200,A
Floor-1-Wing-South-Line-5,1160,1200,C
Floor-3-Wing-South-Line-1,774,800,C
Floor-4-Wing-South-Line-1,1634,2000,A
Floor-4-Wing-South-Line-1,709,800,A
Floor-5-Wing-North-Line-5,950,1200,B
Floor-1-Wing-North-Line-4,1219,1500,C
Floor-1-Wing-South-Line-3,1644,2000,B
Floor-5-Wing-South-Line-2,1754,2000,C
Floor-2-Wing-South-Line-4,663,800,C
Floor-1-Wing-South-Line-4,1237,1500,C
Floor-4-Wing-South-Line-3,1205,1500,C
Floor-4-Wing-North-Line-5,1218,1200,C
Floor-1-Wing-North-Line-4,803,800,A
Floor-4-Wing-North-Line-4,1762,2000,B
Floor-1-Wing-South-Line-3,739,800,B
Floor-3-Wing-South-Line-2,1471,1500,C
Floor-5-Wing-South-Line-4,1454,1500,B
Floor-1-Wing-South-Line-5,444,500,B
Floor-2-Wing-South-Line-2,702,800,C
Floor-1-Wing-North-Line-3,720,800,C
Floor-1-Wing-South-Line-5,1109,1200,B
Floor-5-Wing-North-Line-3,414,500,C
Floor-3-Wing-North-Line-2,1519,1500,B
Floor-2-Wing-South-Line-2,458,500,A
Floor-5-Wing-North-Line-1,1423,1500,A
Floor-1-Wing-North-Line-1,1186,1200,C
Floor-3-Wing-North-Line-4,1698,2000,B
Floor-2-Wing-North-Line-1,1281,1500,A
Floor-1-Wing-North-Line-1,500,500,A
Floor-3-Wing-South-Line-4,1858,2000,C
Floor-4-Wing-South-Line-2,1740,2000,B
Floor-2-Wing-South-Line-2,1859,2000,A
Floor-2-Wing-North-Line-5,413,500,B
Floor-4-Wing-South-Line-5,1134,1200,B
Floor-4-Wing-North-Line-5,772,800,A
Floor-4-Wing-North-Line-2,1056,1200,B
Floor-4-Wing-South-Line-3,460,500,C
Floor-1-Wing-North-Line-1,742,800,C
Floor-3-Wing-North-Line-1,1353,1500,B
Floor-4-Wing-South-Line-2,1468,1500,C
Floor-1-Wing-North-Line-5,728,800,A
Floor-4-Wing-South-Line-3,641,800,A
Floor-4-Wing-North-Line-4,490,500,B
Floor-4-Wing-North-Line-5,430,500,A
Floor-1-Wing-South-Line-5,1153,1200,C
Floor-4-Wing-North-Line-2,1351,1500,C
Floor-5-Wing-South-Line-3,639,800,A
Floor-1-Wing-South-Line-4,1169,1200,C
Floor-2-Wing-North-Line-3,418,500,A
Floor-4-Wing-North-Line-2,1675,2000,A
Floor-2-Wing-South-Line-1,393,500,A
Floor-3-Wing-South-Line-3,717,800,C
Floor-4-Wing-South-Line-1,689,800,B
Floor-3-Wing-South-Line-2,469,500,C
Floor-5-Wing-South-Line-3,1223,1200,A
Floor-3-Wing-South-Line-5,1457,1500,A
Floor-1-Wing-South-Line-5,1948,2000,C
Floor-4-Wing-North-Line-1,1913,2000,C
Floor-1-Wing-South-Line-2,764,800,A
Floor-1-Wing-North-Line-4,394,500,C
Floor-3-Wing-South-Line-1,788,800,B
Floor-1-Wing-South-Line-4,1777,2000,C
Floor-3-Wing-South-Line-1,1697,2000,B
Floor-2-Wing-South-Line-1,1354,1500,B
Floor-5-Wing-North-Line-5,427,500,C
Floor-5-Wing-South-Line-4,1895,2000,B
Floor-3-Wing-North-Line-4,1427,1500,A
Floor-2-Wing-South-Line-3,1212,1200,B
Floor-2-Wing-North-Line-5,793,800,B
Floor-1-Wing-South-Line-4,719,800,B
Floor-4-Wing-South-Line-3,990,1200,C
Floor-1-Wing-South-Line-4,770,800,B
Floor-5-Wing-South-Line-3,1947,2000,B
Floor-1-Wing-North-Line-2,1228,1500,C
Floor-4-Wing-South-Line-3,951,1200,C
Floor-4-Wing-South-Line-1,480,500,C
Floor-4-Wing-North-Line-2,1521,1500,A
Floor-5-Wing-South-Line-5,1127,1200,B
Floor-4-Wing-South-Line-3,1718,2000,C
Floor-4-Wing-South-Line-4,1528,1500,A
Floor-1-Wing-South-Line-5,417,500,A
Floor-4-Wing-North-Line-2,753,800,C
Floor-2-Wing-North-Line-3,1069,1200,A
Floor-5-Wing-South-Line-3,1119,1200,C
Floor-3-Wing-South-Line-4,703,800,C
Floor-3-Wing-North-Line-2,1672,2000,A
Floor-5-Wing-South-Line-5,1122,1200,A
Floor-3-Wing-South-Line-5,1675,2000,A
Floor-3-Wing-North-Line-1,742,800,A
Floor-3-Wing-South-Line-2,751,800,B
Floor-4-Wing-South-Line-2,656,800,C
Floor-3-Wing-North-Line-1,1212,1500,A
Floor-2-Wing-South-Line-5,1898,2000,A
Floor-5-Wing-South-Line-3,1377,1500,A
Floor-5-Wing-South-Line-2,776,800,B
Floor-5-Wing-North-Line-2,644,800,C
Floor-2-Wing-South-Line-2,1734,2000,C
Floor-3-Wing-North-Line-2,661,800,C
Floor-1-Wing-North-Line-4,1811,2000,A
Floor-1-Wing-South-Line-4,763,800,C
Floor-3-Wing-North-Line-3,1573,2000,B
Floor-2-Wing-North-Line-1,502,500,C
Floor-5-Wing-North-Line-5,682,800,C
Floor-2-Wing-North-Line-1,1509,1500,C
Floor-5-Wing-North-Line-1,1877,2000,B
Floor-1-Wing-North-Line-3,1170,1500,C
Floor-4-Wing-North-Line-3,1691,2000,B
Floor-4-Wing-South-Line-3,1435,1500,C
Floor-3-Wing-South-Line-4,1172,1200,C
Floor-5-Wing-North-Line-2,947,1200,C
Floor-2-Wing-South-Line-1,1412,1500,B
Floor-1-Wing-South-Line-3,1627,2000,A
Floor-4-Wing-South-Line-2,748,800,B
Floor-3-Wing-North-Line-5,1202,1200,C
Floor-3-Wing-South-Line-1,430,500,A
Floor-4-Wing-South-Line-5,797,800,A
Floor-4-Wing-North-Line-3,1006,1200,B
Floor-5-Wing-North-Line-1,1222,1200,C
Floor-1-Wing-South-Line-3,1949,2000,B
Floor-5-Wing-North-Line-2,1044,1200,B
Floor-3-Wing-South-Line-3,655,800,A
Floor-1-Wing-South-Line-2,1333,1500,C
Floor-2-Wing-North-Line-5,1176,1500,C
Floor-2-Wing-North-Line-3,1610,2000,C
Floor-1-Wing-South-Line-3,2032,2000,A
Floor-3-Wing-North-Line-3,1124,1200,C
Floor-2-Wing-South-Line-5,1906,2000,B
Floor-5-Wing-North-Line-2,459,500,B
Floor-2-Wing-North-Line-2,1905,2000,B
Floor-3-Wing-North-Line-1,997,1200,A
Floor-3-Wing-South-Line-4,390,500,C
Floor-1-Wing-North-Line-2,659,800,A
Floor-3-Wing-North-Line-4,768,800,C
Floor-3-Wing-North-Line-4,693,800,A
Floor-1-Wing-North-Line-2,693,800,A
Floor-2-Wing-North-Line-4,754,800,B
Floor-1-Wing-North-Line-2,958,1200,C
Floor-2-Wing-South-Line-1,1317,1500,C
Floor-1-Wing-South-Line-4,972,1200,B
Floor-1-Wing-South-Line-4,1172,1200,C
Floor-3-Wing-North-Line-4,397,500,A
Floor-1-Wing-South-Line-1,1348,1500,B
Floor-1-Wing-North-Line-3,1324,1500,B
Floor-5-Wing-South-Line-3,1214,1200,A
Floor-3-Wing-North-Line-2,1142,1200,B
Floor-3-Wing-South-Line-5,697,800,B
Floor-2-Wing-North-Line-4,722,800,C
Floor-3-Wing-North-Line-5,391,500,B
Floor-4-Wing-North-Line-1,1847,2000,A
Floor-1-Wing-North-Line-1,662,800,C
Floor-2-Wing-North-Line-1,403,500,C
Floor-3-Wing-South-Line-1,1303,1500,A
Floor-3-Wing-North-Line-2,720,800,A
Floor-5-Wing-North-Line-4,1149,1200,A
Floor-1-Wing-South-Line-2,722,800,B
Floor-4-Wing-South-Line-4,802,800,C
Floor-1-Wing-North-Line-4,493,500,A
Floor-3-Wing-North-Line-3,1463,1500,B
Floor-3-Wing-North-Line-4,458,500,B
Floor-3-Wing-South-Line-1,792,800,C
Floor-2-Wing-North-Line-4,1320,1500,A
Floor-5-Wing-North-Line-1,1262,1500,B
Floor-2-Wing-South-Line-5,1679,2000,C
Floor-3-Wing-North-Line-4,1373,1500,A
Floor-4-Wing-South-Line-5,1289,1500,A
Floor-4-Wing-South-Line-1,1966,2000,A
Floor-3-Wing-South-Line-2,1041,1200,A
Floor-2-Wing-North-Line-5,1909,2000,A
Floor-2-Wing-South-Line-3,463,500,B
Floor-2-Wing-North-Line-5,1228,1500,B
Floor-5-Wing-North-Line-5,1566,2000,B
Floor-4-Wing-South-Line-4,781,800,A
Floor-4-Wing-North-Line-3,1369,1500,C
Floor-5-Wing-North-Line-2,1382,1500,A
Floor-5-Wing-North-Line-5,486,500,B
Floor-5-Wing-North-Line-1,492,500,A
Floor-3-Wing-South-Line-5,974,1200,A
Floor-3-Wing-North-Line-3,430,500,C
Floor-2-Wing-North-Line-2,1393,1500,B
Floor-1-Wing-North-Line-5,437,500,C
Floor-2-Wing-North-Line-2,1104,1200,A
Floor-3-Wing-South-Line-4,671,800,A
Floor-4-Wing-South-Line-2,458,500,A
Floor-4-Wing-North-Line-2,1612,2000,C
Floor-1-Wing-South-Line-3,1786,2000,B
Floor-5-Wing-South-Line-3,1315,1500,B
Floor-1-Wing-South-Line-4,782,800,C
Floor-5-Wing-North-Line-2,732,800,B
Floor-5-Wing-South-Line-5,1407,1500,A
Floor-3-Wing-North-Line-2,992,1200,A
Floor-2-Wing-South-Line-3,679,800,B
Floor-4-Wing-South-Line-2,404,500,C
Floor-2-Wing-South-Line-4,1039,1200,C
Floor-3-Wing-North-Line-1,418,500,A
Floor-5-Wing-South-Line-1,451,500,B
Floor-5-Wing-South-Line-4,1301,1500,A
Floor-4-Wing-North-Line-1,799,800,A
Floor-5-Wing-South-Line-1,503,500,B
Floor-2-Wing-South-Line-3,1468,1500,C
Floor-4-Wing-North-Line-2,629,800,C
Floor-1-Wing-North-Line-4,507,500,A
Floor-4-Wing-South-Line-2,962,1200,B
Floor-5-Wing-South-Line-5,644,800,B
Floor-2-Wing-South-Line-3,1240,1500,B
Floor-3-Wing-South-Line-4,1065,1200,C
Floor-2-Wing-South-Line-4,991,1200,A
Floor-5-Wing-North-Line-3,1313,1500,A
Floor-5-Wing-South-Line-5,1353,1500,B
Floor-4-Wing-South-Line-4,1665,2000,B
Floor-2-Wing-South-Line-5,1244,1500,A
Floor-5-Wing-South-Line-1,705,800,B
Floor-2-Wing-South-Line-2,703,800,B
Floor-5-Wing-North-Line-4,1105,1200,B
Floor-3-Wing-South-Line-1,1108,1200,A
Floor-4-Wing-South-Line-2,1187,1500,A
Floor-3-Wing-South-Line-5,1207,1500,B
Floor-4-Wing-South-Line-3,644,800,C
Floor-1-Wing-South-Line-4,424,500,B
Floor-3-Wing-South-Line-4,1660,2000,A
Floor-3-Wing-South-Line-5,746,800,B
Floor-2-Wing-North-Line-5,508,500,B
Floor-3-Wing-North-Line-1,637,800,B
Floor-3-Wing-South-Line-1,730,800,B
Floor-2-Wing-North-Line-4,415,500,C
Floor-4-Wing-South-Line-5,1335,1500,A
Floor-4-Wing-South-Line-5,503,500,A
Floor-1-Wing-North-Line-1,501,500,B
Floor-4-Wing-North-Line-5,694,800,B
Floor-3-Wing-North-Line-4,503,500,B
Floor-1-Wing-North-Line-4,1311,1500,C
Floor-4-Wing-South-Line-4,1416,1500,B
Floor-2-Wing-South-Line-4,738,800,B
Floor-2-Wing-North-Line-3,746,800,C
Floor-1-Wing-South-Line-4,1884,2000,A
Floor-1-Wing-South-Line-5,1965,2000,B
Floor-4-Wing-South-Line-2,632,800,C
Floor-5-Wing-North-Line-1,1242,1500,C
Floor-4-Wing-North-Line-1,425,500,B
Floor-1-Wing-North-Line-1,667,800,A
Floor-3-Wing-South-Line-5,1174,1500,C
Floor-3-Wing-South-Line-4,990,1200,A
Floor-2-Wing-North-Line-4,1620,2000,B
Floor-2-Wing-South-Line-1,1191,1200,A
Floor-5-Wing-North-Line-2,1021,1200,B
Floor-5-Wing-North-Line-3,1149,1200,C
Floor-1-Wing-North-Line-1,1061,1200,C
Floor-1-Wing-North-Line-1,1422,1500,B
Floor-5-Wing-North-Line-5,497,500,C
Floor-3-Wing-North-Line-3,806,800,A
Floor-3-Wing-South-Line-4,637,800,A
Floor-4-Wing-North-Line-5,771,800,B
Floor-1-Wing-North-Line-1,1177,1200,A
Floor-5-Wing-South-Line-4,2022,2000,A
Floor-3-Wing-North-Line-3,1090,1200,C
Floor-2-Wing-North-Line-1,1322,1500,A
Floor-1-Wing-North-Line-1,720,800,A
Floor-3-Wing-North-Line-2,1978,2000,B
Floor-3-Wing-North-Line-1,486,500,B
Floor-4-Wing-North-Line-1,1961,2000,C
Floor-4-Wing-North-Line-2,1722,2000,B
Floor-3-Wing-North-Line-4,1727,2000,C
Floor-4-Wing-South-Line-2,1508,1500,A
Floor-3-Wing-North-Line-4,1142,1200,C
Floor-3-Wing-North-Line-1,1188,1200,A
Floor-5-Wing-South-Line-4,747,800,B
Floor-3-Wing-South-Line-1,1486,1500,A
Floor-4-Wing-North-Line-3,499,500,A
Floor-2-Wing-South-Line-2,1025,1200,B
Floor-1-Wing-South-Line-4,1743,2000,A
Floor-4-Wing-North-Line-2,2018,2000,B
Floor-3-Wing-South-Line-5,719,800,A
Floor-2-Wing-South-Line-2,426,500,B
Floor-5-Wing-North-Line-2,1990,2000,A
Floor-3-Wing-South-Line-4,706,800,B
Floor-2-Wing-North-Line-4,1183,1200,C
Floor-5-Wing-South-Line-1,1975,2000,C
Floor-3-Wing-South-Line-5,1174,1500,A
Floor-3-Wing-North-Line-3,397,500,C
Floor-1-Wing-North-Line-2,2028,2000,A
Floor-1-Wing-North-Line-5,1411,1500,B
Floor-5-Wing-North-Line-1,1509,1500,B
Floor-2-Wing-South-Line-1,1313,1500,B
Floor-4-Wing-North-Line-3,1342,1500,A
Floor-1-Wing-South-Line-3,1862,2000,A
Floor-5-Wing-North-Line-4,682,800,C
Floor-1-Wing-South-Line-4,496,500,B
Floor-2-Wing-South-Line-5,457,500,B
Floor-3-Wing-South-Line-5,2000,2000,C
Floor-5-Wing-North-Line-2,1380,1500,B
Floor-5-Wing-South-Line-3,2015,2000,C
Floor-3-Wing-South-Line-1,1217,1200,C
Floor-2-Wing-South-Line-4,418,500,C
Floor-2-Wing-South-Line-5,763,800,A
Floor-2-Wing-South-Line-5,449,500,C
Floor-3-Wing-South-Line-3,2016,2000,A
Floor-2-Wing-South-Line-1,474,500,B
Floor-2-Wing-North-Line-3,1135,1200,C
Floor-2-Wing-South-Line-1,1694,2000,B
Floor-1-Wing-South-Line-4,1091,1200,A
Floor-2-Wing-South-Line-2,785,800,C
Floor-4-Wing-South-Line-2,699,800,B
Floor-4-Wing-North-Line-5,941,1200,B
Floor-4-Wing-South-Line-1,1840,2000,A
Floor-1-Wing-South-Line-5,1528,1500,B
Floor-5-Wing-South-Line-4,2039,2000,C
Floor-3-Wing-South-Line-1,405,500,C
Floor-5-Wing-South-Line-3,953,1200,C
Floor-5-Wing-North-Line-4,732,800,B
Floor-4-Wing-North-Line-1,1181,1500,C
Floor-2-Wing-North-Line-1,1770,2000,B
Floor-4-Wing-North-Line-1,1145,1200,B
Floor-5-Wing-North-Line-4,1257,1500,C
Floor-2-Wing-North-Line-5,1028,1200,B
Floor-4-Wing-North-Line-5,1729,2000,B
Floor-5-Wing-South-Line-1,1508,1500,B
Floor-5-Wing-South-Line-2,1765,2000,B
Floor-1-Wing-North-Line-2,638,800,A
Floor-3-Wing-South-Line-2,1465,1500,C
Floor-4-Wing-North-Line-4,720,800,B
Floor-3-Wing-North-Line-3,1869,2000,A
Floor-4-Wing-South-Line-1,1724,2000,C
Floor-4-Wing-North-Line-4,739,800,C
Floor-4-Wing-South-Line-4,1389,1500,A
Floor-3-Wing-South-Line-5,484,500,A
Floor-2-Wing-North-Line-1,447,500,B
Floor-2-Wing-South-Line-1,1135,1200,B
Floor-4-Wing-South-Line-2,976,1200,C
Floor-4-Wing-South-Line-4,1238,1500,A
Floor-1-Wing-North-Line-5,1238,1500,B
Floor-2-Wing-North-Line-1,477,500,B
Floor-4-Wing-South-Line-2,640,800,B
Floor-1-Wing-South-Line-4,1076,1200,C
Floor-1-Wing-South-Line-4,411,500,B
Floor-1-Wing-North-Line-3,945,1200,B
Floor-3-Wing-South-Line-5,712,800,A
Floor-5-Wing-South-Line-2,491,500,B
Floor-4-Wing-North-Line-1,1524,1500,B
Floor-2-Wing-South-Line-3,778,800,C
Floor-1-Wing-South-Line-5,448,500,C
Floor-1-Wing-South-Line-1,443,500,B
Floor-1-Wing-South-Line-2,1078,1200,C
Floor-4-Wing-North-Line-1,1750,2000,A
Floor-5-Wing-South-Line-5,1502,1500,A
Floor-4-Wing-North-Line-4,501,500,A
Floor-2-Wing-North-Line-4,1742,2000,B
Floor-2-Wing-South-Line-4,1144,1200,C
Floor-5-Wing-South-Line-2,1021,1200,A
Floor-5-Wing-North-Line-1,705,800,A
Floor-4-Wing-South-Line-3,626,800,B
Floor-5-Wing-South-Line-5,476,500,A
Floor-5-Wing-South-Line-5,1832,2000,C
Floor-1-Wing-South-Line-1,972,1200,C
Floor-5-Wing-South-Line-5,462,500,B
Floor-4-Wing-South-Line-5,684,800,C
Floor-3-Wing-South-Line-5,792,800,C
Floor-3-Wing-North-Line-3,645,800,A
Floor-3-Wing-North-Line-4,394,500,C
Floor-1-Wing-South-Line-1,760,800,A
Floor-1-Wing-North-Line-4,1298,1500,B
Floor-4-Wing-North-Line-1,989,1200,A
Floor-3-Wing-North-Line-1,764,800,B
Floor-2-Wing-North-Line-4,1206,1200,A
Floor-5-Wing-North-Line-4,1345,1500,A
Floor-3-Wing-South-Line-4,956,1200,B
Floor-5-Wing-South-Line-4,798,800,B
Floor-5-Wing-North-Line-4,991,1200,B
Floor-5-Wing-South-Line-1,415,500,A
Floor-3-Wing-North-Line-4,1367,1500,B
Floor-2-Wing-South-Line-4,1482,1500,B
Floor-1-Wing-South-Line-2,413,500,A
Floor-1-Wing-North-Line-1,1252,1500,B
Floor-1-Wing-North-Line-4,1505,1500,B
Floor-2-Wing-North-Line-3,1000,1200,A
Floor-4-Wing-South-Line-2,1969,2000,C
Floor-3-Wing-South-Line-2,1500,1500,B
Floor-3-Wing-South-Line-3,1046,1200,B
Floor-2-Wing-North-Line-3,447,500,B
Floor-5-Wing-North-Line-5,990,1200,B
Floor-5-Wing-North-Line-1,717,800,B
Floor-4-Wing-South-Line-5,394,500,B
